Id,Series,Season,Round,HomeName,HomeLogo,HomeGoals,AwayName,AwayLogo,AwayGoals,StadiumName,StartDate
1183,Serie A,2020,19,Roma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60280.png,0,Spezia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61572.png,0,Stadio Olimpico,2021-01-24T17:00:00+11:00
1184,Serie A,2020,19,Udinese,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60284.png,0,Internazionale,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60272.png,0,Dacia Arena,2021-01-24T17:00:00+11:00
1185,Serie A,2020,19,Hellas Verona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60505.png,0,Napoli,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60276.png,0,Stadio Marc Antonio Bentegodi,2021-01-24T17:00:00+11:00
1186,Serie A,2020,19,Genoa,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60271.png,0,Cagliari,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60267.png,0,Stadio Luigi Ferraris,2021-01-24T17:00:00+11:00
1187,Serie A,2020,19,Benevento,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60690.png,0,Torino,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60283.png,0,Stadio Ciro Vigorito,2021-01-24T17:00:00+11:00
1188,Serie A,2020,20,Atalanta,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60265.png,0,Lazio,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60274.png,0,Gewiss Stadium,2021-01-31T17:00:00+11:00
1189,Serie A,2020,20,Bologna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60266.png,0,AC Milan,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60275.png,0,Stadio Renato Dall'Ara,2021-01-31T17:00:00+11:00
1190,Serie A,2020,20,Internazionale,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60272.png,0,Benevento,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60690.png,0,San Siro,2021-01-31T17:00:00+11:00
1191,Serie A,2020,20,Napoli,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60276.png,0,Parma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60278.png,0,Stadio San Paolo,2021-01-31T17:00:00+11:00
1192,Serie A,2020,20,Roma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60280.png,0,Hellas Verona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60505.png,0,Stadio Olimpico,2021-01-31T17:00:00+11:00
1193,Serie A,2020,20,Torino,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60283.png,0,Fiorentina,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60270.png,0,Stadio Olimpico Grande Torino,2021-01-31T17:00:00+11:00
1194,Serie A,2020,20,Sampdoria,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60281.png,0,Juventus,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60273.png,0,Stadio Luigi Ferraris,2021-01-31T17:00:00+11:00
1195,Serie A,2020,20,Cagliari,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60267.png,0,Sassuolo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60502.png,0,Sardegna Arena,2021-01-31T17:00:00+11:00
1196,Serie A,2020,20,Spezia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61572.png,0,Udinese,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60284.png,0,Orogel Stadium-Dino Manuzzi,2021-01-31T17:00:00+11:00
1197,Serie A,2020,20,Crotone,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60543.png,0,Genoa,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60271.png,0,Stadio Ezio Scida,2021-01-31T17:00:00+11:00
1198,Serie A,2020,21,Atalanta,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60265.png,0,Torino,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60283.png,0,Gewiss Stadium,2021-02-07T17:00:00+11:00
1199,Serie A,2020,21,Fiorentina,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60270.png,0,Internazionale,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60272.png,0,Stadio Artemio Franchi,2021-02-07T17:00:00+11:00
1200,Serie A,2020,21,Lazio,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60274.png,0,Cagliari,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60267.png,0,Stadio Olimpico,2021-02-07T17:00:00+11:00
1201,Serie A,2020,21,AC Milan,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60275.png,0,Crotone,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60543.png,0,San Siro,2021-02-07T17:00:00+11:00
1202,Serie A,2020,21,Parma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60278.png,0,Bologna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60266.png,0,Stadio Ennio Tardini,2021-02-07T17:00:00+11:00
1203,Serie A,2020,21,Udinese,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60284.png,0,Hellas Verona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60505.png,0,Dacia Arena,2021-02-07T17:00:00+11:00
1204,Serie A,2020,21,Genoa,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60271.png,0,Napoli,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60276.png,0,Stadio Luigi Ferraris,2021-02-07T17:00:00+11:00
1205,Serie A,2020,21,Benevento,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60690.png,0,Sampdoria,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60281.png,0,Stadio Ciro Vigorito,2021-02-07T17:00:00+11:00
1206,Serie A,2020,21,Sassuolo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60502.png,0,Spezia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61572.png,0,Stadio Città del Tricolore,2021-02-07T17:00:00+11:00
1207,Serie A,2020,21,Juventus,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60273.png,0,Roma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60280.png,0,Allianz Stadium,2021-02-08T06:45:00+11:00
1208,Serie A,2020,22,Bologna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60266.png,0,Benevento,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60690.png,0,Stadio Renato Dall'Ara,2021-02-14T17:00:00+11:00
1209,Serie A,2020,22,Internazionale,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60272.png,0,Lazio,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60274.png,0,San Siro,2021-02-14T17:00:00+11:00
1210,Serie A,2020,22,Roma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60280.png,0,Udinese,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60284.png,0,Stadio Olimpico,2021-02-14T17:00:00+11:00
1211,Serie A,2020,22,Hellas Verona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60505.png,0,Parma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60278.png,0,Stadio Marc Antonio Bentegodi,2021-02-14T17:00:00+11:00
1212,Serie A,2020,22,Torino,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60283.png,0,Genoa,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60271.png,0,Stadio Olimpico Grande Torino,2021-02-14T17:00:00+11:00
1213,Serie A,2020,22,Sampdoria,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60281.png,0,Fiorentina,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60270.png,0,Stadio Luigi Ferraris,2021-02-14T17:00:00+11:00
1214,Serie A,2020,22,Cagliari,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60267.png,0,Atalanta,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60265.png,0,Sardegna Arena,2021-02-14T17:00:00+11:00
1215,Serie A,2020,22,Spezia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61572.png,0,AC Milan,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60275.png,0,Orogel Stadium-Dino Manuzzi,2021-02-14T17:00:00+11:00
1216,Serie A,2020,22,Crotone,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60543.png,0,Sassuolo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60502.png,0,Stadio Ezio Scida,2021-02-14T17:00:00+11:00
1217,Serie A,2020,22,Napoli,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60276.png,0,Juventus,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60273.png,0,Stadio San Paolo,2021-02-15T06:45:00+11:00
1218,Serie A,2020,23,AC Milan,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60275.png,0,Internazionale,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60272.png,0,San Siro,2021-02-21T06:45:00+11:00
1219,Serie A,2020,23,Atalanta,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60265.png,0,Napoli,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60276.png,0,Gewiss Stadium,2021-02-21T17:00:00+11:00
1220,Serie A,2020,23,Fiorentina,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60270.png,0,Spezia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61572.png,0,Stadio Artemio Franchi,2021-02-21T17:00:00+11:00
1221,Serie A,2020,23,Juventus,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60273.png,0,Crotone,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60543.png,0,Allianz Stadium,2021-02-21T17:00:00+11:00
1222,Serie A,2020,23,Lazio,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60274.png,0,Sampdoria,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60281.png,0,Stadio Olimpico,2021-02-21T17:00:00+11:00
1223,Serie A,2020,23,Parma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60278.png,0,Udinese,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60284.png,0,Stadio Ennio Tardini,2021-02-21T17:00:00+11:00
1224,Serie A,2020,23,Genoa,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60271.png,0,Hellas Verona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60505.png,0,Stadio Luigi Ferraris,2021-02-21T17:00:00+11:00
1225,Serie A,2020,23,Cagliari,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60267.png,0,Torino,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60283.png,0,Sardegna Arena,2021-02-21T17:00:00+11:00
1226,Serie A,2020,23,Benevento,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60690.png,0,Roma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60280.png,0,Stadio Ciro Vigorito,2021-02-21T17:00:00+11:00
1227,Serie A,2020,23,Sassuolo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60502.png,0,Bologna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60266.png,0,Stadio Città del Tricolore,2021-02-21T17:00:00+11:00
1228,Serie A,2020,24,Bologna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60266.png,0,Lazio,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60274.png,0,Stadio Renato Dall'Ara,2021-02-28T17:00:00+11:00
1229,Serie A,2020,24,Internazionale,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60272.png,0,Genoa,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60271.png,0,San Siro,2021-02-28T17:00:00+11:00
1230,Serie A,2020,24,Napoli,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60276.png,0,Benevento,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60690.png,0,Stadio San Paolo,2021-02-28T17:00:00+11:00
1231,Serie A,2020,24,Roma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60280.png,0,AC Milan,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60275.png,0,Stadio Olimpico,2021-02-28T17:00:00+11:00
1232,Serie A,2020,24,Udinese,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60284.png,0,Fiorentina,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60270.png,0,Dacia Arena,2021-02-28T17:00:00+11:00
1233,Serie A,2020,24,Hellas Verona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60505.png,0,Juventus,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60273.png,0,Stadio Marc Antonio Bentegodi,2021-02-28T17:00:00+11:00
1234,Serie A,2020,24,Torino,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60283.png,0,Sassuolo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60502.png,0,Stadio Olimpico Grande Torino,2021-02-28T17:00:00+11:00
1235,Serie A,2020,24,Sampdoria,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60281.png,0,Atalanta,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60265.png,0,Stadio Luigi Ferraris,2021-02-28T17:00:00+11:00
1236,Serie A,2020,24,Spezia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61572.png,0,Parma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60278.png,0,Orogel Stadium-Dino Manuzzi,2021-02-28T17:00:00+11:00
1237,Serie A,2020,24,Crotone,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60543.png,0,Cagliari,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60267.png,0,Stadio Ezio Scida,2021-02-28T17:00:00+11:00
1238,Serie A,2020,25,Atalanta,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60265.png,0,Crotone,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60543.png,0,Gewiss Stadium,2021-03-03T17:00:00+11:00
1239,Serie A,2020,25,Fiorentina,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60270.png,0,Roma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60280.png,0,Stadio Artemio Franchi,2021-03-03T17:00:00+11:00
1240,Serie A,2020,25,Juventus,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60273.png,0,Spezia,https://content.foxsports.com.au/fs/match-centre/team-logo/football/61572.png,0,Allianz Stadium,2021-03-03T17:00:00+11:00
1241,Serie A,2020,25,Lazio,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60274.png,0,Torino,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60283.png,0,Stadio Olimpico,2021-03-03T17:00:00+11:00
1242,Serie A,2020,25,AC Milan,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60275.png,0,Udinese,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60284.png,0,San Siro,2021-03-03T17:00:00+11:00
1243,Serie A,2020,25,Parma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60278.png,0,Internazionale,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60272.png,0,Stadio Ennio Tardini,2021-03-03T17:00:00+11:00
1244,Serie A,2020,25,Genoa,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60271.png,0,Sampdoria,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60281.png,0,Stadio Luigi Ferraris,2021-03-03T17:00:00+11:00
1245,Serie A,2020,25,Cagliari,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60267.png,0,Bologna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60266.png,0,Sardegna Arena,2021-03-03T17:00:00+11:00
1246,Serie A,2020,25,Benevento,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60690.png,0,Hellas Verona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60505.png,0,Stadio Ciro Vigorito,2021-03-03T17:00:00+11:00
1247,Serie A,2020,25,Sassuolo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60502.png,0,Napoli,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60276.png,0,Stadio Città del Tricolore,2021-03-03T17:00:00+11:00
1248,Serie A,2020,26,Juventus,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60273.png,0,Lazio,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60274.png,0,Allianz Stadium,2021-03-07T06:45:00+11:00
1249,Serie A,2020,26,Fiorentina,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60270.png,0,Parma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60278.png,0,Stadio Artemio Franchi,2021-03-07T17:00:00+11:00
1250,Serie A,2020,26,Internazionale,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60272.png,0,Atalanta,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60265.png,0,San Siro,2021-03-07T17:00:00+11:00
1251,Serie A,2020,26,Napoli,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60276.png,0,Bologna,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60266.png,0,Stadio San Paolo,2021-03-07T17:00:00+11:00
1252,Serie A,2020,26,Roma,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60280.png,0,Genoa,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60271.png,0,Stadio Olimpico,2021-03-07T17:00:00+11:00
1253,Serie A,2020,26,Udinese,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60284.png,0,Sassuolo,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60502.png,0,Dacia Arena,2021-03-07T17:00:00+11:00
1254,Serie A,2020,26,Hellas Verona,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60505.png,0,AC Milan,https://content.foxsports.com.au/fs/match-centre/team-logo/football/60275.png,0,Stadio Marc Antonio Bentegodi,2021-03-07T17:00:00+11:00
